Cases,Deaths,Vaccination Rate,Population,Median Age,Household Income,Heart Disease,Stroke,Party,County,State,Cases per Capita,Deaths per Capita
2650,62.0,46.3,12510.0,45.4,41111.0,366.7,77.4,REPUBLICAN,Appanoose,Iowa,0.21183053557154277,0.00495603517186251
4473,113.0,35.0,18454.0,39.0,39561.0,447.7,94.3,REPUBLICAN,Appling,Georgia,0.24238647447707815,0.0061233336945919585
3299,42.0,32.3,15577.0,42.9,56176.0,357.8,86.1,REPUBLICAN,Appomattox,Virginia,0.2117866084611928,0.002696282981318611
3529,70.0,56.1,24763.0,49.6,44865.0,347.7,61.7,REPUBLICAN,Aransas,Texas,0.14251100432096273,0.002826798045471066
142057,1155.0,66.4,636671.0,36.5,73925.0,220.6,66.9,DEMOCRAT,Arapahoe,Colorado,0.22312465936095724,0.001814123778215122
1961,24.0,58.7,8789.0,44.5,64476.0,372.9,100.7,REPUBLICAN,Archer,Texas,0.22311980885197405,0.0027306860848788257
2699,10.0,56.4,12908.0,50.6,50753.0,249.0,72.1,REPUBLICAN,Archuleta,Colorado,0.20909513480012396,0.0007747133560582584
2967,60.0,50.6,15165.0,49.6,40769.0,466.0,66.8,REPUBLICAN,Arenac,Michigan,0.19564787339268053,0.003956478733926805
5336,68.0,54.3,18124.0,41.4,39466.0,447.9,110.7,REPUBLICAN,Arkansas,Arkansas,0.29441624365482233,0.0037519311410284706
37609,290.0,71.6,231803.0,34.5,117374.0,173.9,53.6,DEMOCRAT,Arlington,Virginia,0.16224552745219,0.0012510623244737988
14461,299.0,58.5,66331.0,46.3,49032.0,357.4,66.1,REPUBLICAN,Armstrong,Pennsylvania,0.21801269391385628,0.004507696250621881
470,8.0,40.3,1916.0,46.3,66563.0,459.2,89.5,REPUBLICAN,Armstrong,Texas,0.2453027139874739,0.0041753653444676405
8318,112.0,67.8,68269.0,47.6,39824.0,287.6,64.1,REPUBLICAN,Aroostook,Maine,0.12184153861928547,0.0016405689258667917
33209,264.0,49.6,121176.0,35.4,76589.0,342.4,84.9,REPUBLICAN,Ascension,Louisiana,0.2740559186637618,0.002178649237472767
5371,67.0,52.1,26786.0,47.7,40978.0,293.7,61.0,REPUBLICAN,Ashe,North Carolina,0.20051519450459196,0.0025013066527290375
11480,191.0,42.3,53477.0,40.3,52730.0,361.3,76.4,REPUBLICAN,Ashland,Ohio,0.21467172803261214,0.0035716289245844007
2978,30.0,69.2,15712.0,41.8,43861.0,373.3,85.5,DEMOCRAT,Ashland,Wisconsin,0.1895366598778004,0.0019093686354378818
4675,56.0,48.6,20537.0,41.7,39635.0,449.6,101.1,REPUBLICAN,Ashley,Arkansas,0.22763792179967862,0.002726785801236792
18823,370.0,51.3,98136.0,42.4,44823.0,428.9,70.6,REPUBLICAN,Ashtabula,Ohio,0.19180524985734082,0.0037702779815765876
3928,55.0,40.4,22337.0,45.0,50423.0,301.1,75.6,REPUBLICAN,Asotin,Washington,0.17585172583605677,0.002462282311859247
5248,62.0,42.3,22714.0,40.5,44744.0,414.5,79.0,REPUBLICAN,Assumption,Louisiana,0.23104693140794225,0.0027295940829444396
12196,216.0,50.6,48828.0,35.4,55265.0,357.4,83.0,REPUBLICAN,Atascosa,Texas,0.24977471942328172,0.004423691324649791
4037,32.0,45.4,16363.0,36.1,48667.0,312.7,68.4,REPUBLICAN,Atchison,Kansas,0.2467151500336124,0.0019556316078958628
1183,19.0,54.7,5270.0,48.3,48385.0,303.0,60.9,REPUBLICAN,Atchison,Missouri,0.22447817836812145,0.003605313092979127
13257,111.0,50.6,65936.0,28.9,37778.0,335.7,73.1,DEMOCRAT,Athens,Ohio,0.20105860228099975,0.001683450618781849
1958,39.0,38.4,8265.0,35.5,34877.0,453.7,90.8,REPUBLICAN,Atkinson,Georgia,0.23690260133091348,0.004718693284936479
